time_s,vehicles_in_network,mean_speed_km_h,total_waiting_time_s,total_time_loss_s,stopped_vehicles
2257.0,20,0.8788900019872674,113.0,175.9454960142912,19
2258.0,21,1.960130108576391,126.0,195.13136727346972,14
2259.0,21,4.257599210297276,139.0,214.32421457379837,13
2260.0,21,6.383254723025234,152.0,232.60072492409586,13
2261.0,21,8.194128917361521,166.0,250.08967296711225,14
2262.0,21,9.691599202463678,180.0,266.9435315180281,14
2263.0,22,10.879329917201389,194.0,283.06586734121737,15
2264.0,22,12.524081182602272,209.0,299.49391207365665,15
2265.0,21,11.497435273092224,224.0,311.82476978860825,15
2266.0,18,5.2404995150800815,239.0,317.4226656515521,15
2267.0,16,0.1679140811516499,254.0,327.23317862845363,15
2268.0,17,0.031789534241467625,269.0,343.22150359654705,16
2269.0,23,0.24712511081311314,285.0,360.1162527697092,22
2270.0,23,2.0255636571996756,301.0,382.22718933525056,16
2271.0,23,3.5357837653205024,317.0,403.68037651827166,16
2272.0,23,5.513031170652718,334.0,424.26746175088874,17
2273.0,23,8.460776926074777,158.0,443.4985373170607,10
2274.0,23,7.763210894548224,86.0,462.9784370602919,6
2275.0,23,9.312082531215214,27.0,481.7212277286122,3
2276.0,23,12.967206183396733,5.0,498.76959600893036,4
2277.0,23,17.91010282274354,11.0,513.5207566735824,6
2278.0,25,20.857592709743475,17.0,526.0403500619676,8
2279.0,24,24.630605409122133,23.0,501.86059807356423,6
2280.0,23,27.09945635951783,29.0,475.8542754188827,6
2281.0,31,22.085734371732165,35.0,484.99624819956125,14
2282.0,31,24.9433895553796,41.0,500.45246864062227,6
2283.0,30,26.774768049299706,47.0,478.45037528635015,6
2284.0,32,27.45743041563075,53.0,490.95312659521574,8
2285.0,30,27.375961066467692,59.0,434.5347988952588,6
2286.0,29,25.30199889386032,65.0,412.59788989052373,6
2287.0,29,23.354882985874646,72.0,396.3726261100118,8
2288.0,28,23.460772598441103,81.0,384.08750556516304,9
2289.0,26,21.20473873063208,93.0,310.81096109131977,13
2290.0,27,21.784668561450527,105.0,325.27099043637355,13
2291.0,23,18.684017374064773,117.0,244.36301064299678,12
2292.0,23,19.8899610364,129.0,258.51504889973177,12
2293.0,28,13.641362913169038,141.0,229.57534141937802,19
2294.0,27,12.869856601706848,153.0,237.99103111596676,13
2295.0,27,15.673891473759326,165.0,256.5042810681797,12
2296.0,27,15.469382553702797,177.0,269.61061676808623,13
2297.0,26,12.583684795808345,189.0,285.0485388616527,12
2298.0,26,11.509147137488398,203.0,304.8536180162648,14
2299.0,28,11.360408263462949,220.0,324.27804491248736,19
2300.0,27,11.347073481917178,237.0,341.34943513445415,17
2301.0,26,11.160590317557256,255.0,358.1144522509818,18
2302.0,27,11.354613564929156,273.0,377.86999484264186,19
2303.0,27,12.460278638507768,291.0,398.0546956957494,18
2304.0,27,11.904374687008247,309.0,414.4178031731893,19
2305.0,34,10.25874339715832,327.0,434.45390988564736,25
2306.0,32,10.575206241994039,345.0,453.64026041079507,18
2307.0,32,12.849787871490099,363.0,477.58010721432,18
2308.0,33,13.597253982560796,381.0,500.76144905359035,19
2309.0,33,10.63041362837078,399.0,522.2891433867076,19
2310.0,33,10.687254086951018,419.0,548.4779218167539,20
2311.0,33,9.935268219812325,441.0,570.4849313525376,23
2312.0,32,9.609939479442389,465.0,592.7564877501155,24
2313.0,33,8.559410320212253,489.0,619.3547141628973,25
2314.0,33,5.699513408720036,513.0,643.8818879947694,25
2315.0,32,3.104678538774722,537.0,670.6164115240927,24
2316.0,33,4.747863942451954,145.0,699.5416447276883,14
2317.0,40,7.354691837702401,4.0,726.7425064267343,10
2318.0,40,12.47358344033181,8.0,756.8744109718981,4
2319.0,40,17.081696306093356,13.0,783.3381654620795,5
2320.0,42,20.475001148180993,20.0,806.2828816701355,9
2321.0,43,24.521013485488012,27.0,827.3928374651363,8
2322.0,32,22.224828700291976,36.0,393.57835071469896,9
2323.0,30,24.53757289834403,46.0,347.0966144260189,10
2324.0,22,18.138947519179684,56.0,204.03429351283296,10
2325.0,20,14.057002746278103,67.0,153.05318669254046,12
2326.0,15,4.0122171448481305,78.0,149.61525131948798,11
2327.0,14,1.2258494669159161,91.0,158.91040425749006,13
2328.0,14,1.7759967403545642,104.0,172.3719476384479,13
2329.0,20,0.6831188538199058,117.0,186.0757530876367,19
