time_s,vehicles_in_network,mean_speed_km_h,total_waiting_time_s,total_time_loss_s,stopped_vehicles
933.0,30,17.213648945165872,26.0,604.1547485985128,8
934.0,28,17.856328829573417,21.0,614.023708202001,6
935.0,26,18.814340745488956,20.0,530.4364352549472,5
936.0,24,16.142523259362996,25.0,474.5001561683502,6
937.0,31,14.866823084891276,30.0,488.6792773462061,12
938.0,30,17.068372644195538,35.0,466.63791382215464,5
939.0,30,15.584837692673403,41.0,454.28753097870856,7
940.0,30,13.747729397647703,47.0,475.94954028996347,6
941.0,30,11.068773341132426,36.0,499.3001456305229,6
942.0,32,8.232987210202628,45.0,524.0758819030216,11
943.0,33,7.090137115161734,28.0,551.3333803063962,10
944.0,33,8.571442574076864,32.0,578.6298724390318,10
945.0,32,9.155004465714473,45.0,602.0235109365652,13
946.0,32,10.545513095855895,39.0,622.8854180814395,13
947.0,31,11.275624427726452,52.0,612.1046667006002,14
948.0,31,13.069931138269434,67.0,634.9022133589635,15
949.0,38,11.59201281432326,82.0,657.0305649140722,22
950.0,36,11.569497108498819,98.0,595.6059984352677,16
951.0,35,11.359977488838341,115.0,588.2482648795642,17
952.0,34,9.548628380270042,132.0,557.8535624399422,18
953.0,31,6.968100146418295,150.0,524.8449941990253,18
954.0,30,5.0769982930953725,120.0,520.0992128477409,16
955.0,30,6.248555379982814,98.0,546.3394054652342,15
956.0,30,9.604796866007622,64.0,570.5533217139657,12
957.0,30,12.259618996187509,72.0,593.1656317660228,11
958.0,29,11.828912988485941,83.0,607.878166801473,12
959.0,30,14.125640102769612,46.0,628.2353133231617,10
960.0,28,15.732427752008316,25.0,549.5209100323177,6
961.0,34,16.26552576792841,22.0,566.223863447598,10
962.0,30,14.948811500775818,26.0,493.6744851570784,5
963.0,30,17.556998247181827,30.0,470.4123381148447,5
964.0,29,19.734342481767875,34.0,452.16395170680255,4
965.0,30,18.476790179772518,38.0,470.177434471996,5
966.0,30,14.434614755035721,44.0,491.5325178994783,6
967.0,31,10.51993045725807,28.0,514.8519609038214,7
968.0,32,7.908061725488746,37.0,540.5743568866784,10
969.0,31,6.908406607445794,23.0,563.8419005620786,10
970.0,32,8.4211892420164,29.0,589.019893169679,12
971.0,33,10.177732552329985,41.0,613.7977725077986,13
972.0,31,11.30358682891195,46.0,627.2504644636117,13
973.0,36,9.939179423816508,59.0,614.1086171735791,20
974.0,36,12.34785777008387,73.0,641.2257196400059,14
975.0,35,13.313110623739792,87.0,617.8845581452075,14
976.0,34,13.952873820980878,101.0,600.3151015802168,14
977.0,32,12.886369487155854,117.0,547.785452578529,16
978.0,32,10.051711035315464,134.0,560.8597830716811,18
979.0,29,5.256158274450733,153.0,514.6183149209887,19
980.0,29,6.6741407589669555,119.0,539.5212240632493,18
981.0,29,9.1745340510973,90.0,562.9457731582651,15
982.0,26,6.7025705182684465,77.0,558.1504202005731,13
983.0,27,8.938732888032096,58.0,579.1867032831078,10
984.0,27,12.30343186534491,67.0,599.4066483978027,9
985.0,34,12.677183007169758,30.0,617.6875580385274,13
986.0,33,15.72168278485147,22.0,593.5702359281677,4
987.0,32,19.055729055767447,18.0,563.0624641140465,3
988.0,33,19.51619821767745,21.0,540.7007513109078,5
989.0,29,19.747324690533,24.0,467.8570220206831,3
990.0,28,19.624062997668794,28.0,449.0755358172721,4
991.0,29,18.29014020692371,33.0,466.2168264723736,6
992.0,29,15.697312294443794,40.0,485.9579331447492,7
993.0,29,13.305773646597101,18.0,507.13911303087497,6
994.0,29,7.512024464391039,27.0,522.7145450520543,11
995.0,30,5.6289406135410935,39.0,548.2364350424349,13
996.0,30,6.102301287560733,31.0,574.3222036513129,12
997.0,36,7.233986715000454,38.0,598.7128671478597,17
998.0,37,10.708100820083523,35.0,626.304399112344,12
999.0,37,11.52043365658609,46.0,623.7703967252952,13
1000.0,35,14.008122814742908,58.0,618.5707063263827,12
1001.0,35,16.442527649711682,70.0,641.4753101080536,12
1002.0,35,17.06516681714962,82.0,663.8818633527213,12
1003.0,33,15.862979957725583,95.0,596.3892006148698,13
1004.0,31,12.539667872366671,111.0,524.1109716385016,17
1005.0,29,10.588629424627879,130.0,530.3917528119225,19
1006.0,24,3.960627095716511,100.0,483.0588465208929,17
1007.0,24,6.541885836680723,78.0,503.9381392800102,14
1008.0,23,7.9139155691437395,57.0,494.59252223392616,10
1009.0,30,9.00576735745975,50.0,512.1361552725332,14
1010.0,30,13.739681560975225,57.0,533.8674504454088,7
1011.0,31,16.385304388418962,17.0,553.6931439789498,4
1012.0,29,18.609861516910964,7.0,470.5083333208144,1
1013.0,29,23.08887986369141,9.0,485.85189749865907,2
1014.0,29,21.016458491779588,11.0,418.4244414902151,4
1015.0,27,20.370534883900298,14.0,408.9329623648699,3
1016.0,25,21.582639667587046,21.0,358.04348536281145,7
1017.0,25,18.59938578533128,28.0,369.11643536204895,8
1018.0,24,12.421529751485453,36.0,383.49621843433954,8
1019.0,25,7.839355190801869,45.0,403.534276344645,10
1020.0,26,6.028229833905099,48.0,425.36970858843256,12
1021.0,31,2.7412889033033303,62.0,423.8452760130427,20
1022.0,31,4.379913744739814,45.0,452.132021508045,13
1023.0,32,7.0217289897276896,41.0,478.6191913745575,12
1024.0,33,10.737941102233895,32.0,503.5055007268428,10
1025.0,33,14.692636198126483,41.0,526.74375579692,9
1026.0,33,16.23753076941621,51.0,536.448861422892,11
1027.0,32,18.33255666495612,61.0,544.7876395222678,10
1028.0,32,20.46054957667293,72.0,563.7535433470421,11
1029.0,32,18.35830231592327,84.0,492.16787223892345,14
1030.0,24,8.251903280863388,97.0,403.65619779932035,13
1031.0,24,7.180885245689688,111.0,424.23090085529344,14
1032.0,23,2.316345206688692,127.0,390.80188681169125,17
1033.0,29,2.496706935872195,89.0,412.34454663872515,19
1034.0,29,4.380345856292162,73.0,438.657350309321,13
1035.0,30,7.2853992100030345,61.0,463.0515987636774,10
1036.0,30,11.21496914877293,69.0,486.0241218586617,10
1037.0,30,14.639383311043362,33.0,506.76751017116555,7
1038.0,30,16.37516682888819,13.0,526.4889257993792,4
1039.0,31,17.581516552722952,6.0,545.1409904592153,4
1040.0,30,18.565910463020842,9.0,483.12083751927685,4
1041.0,28,20.322250827463378,14.0,469.4416330648169,5
1042.0,27,20.199031225630442,20.0,440.02982225176277,7
1043.0,26,19.291081908455197,27.0,452.2812187971615,7
1044.0,27,16.131906502646554,34.0,469.4156169105371,8
1045.0,34,10.745067585467769,42.0,488.9314185716003,15
1046.0,34,9.591830815617255,38.0,516.2097084694008,8
1047.0,34,7.616186080983092,49.0,514.3096009349628,12
1048.0,34,7.350699967535663,37.0,509.2553700086453,11
1049.0,34,9.508683407365522,43.0,536.8465732024207,10
1050.0,35,11.072162677756923,34.0,563.22345676282,12
1051.0,35,12.475606575985632,45.0,589.5968421287859,11
1052.0,33,14.009951451145422,57.0,586.6707489477948,12
1053.0,33,16.337937094982674,71.0,608.9747163550843,14
1054.0,29,13.044906696930882,86.0,576.0271065509612,15
1055.0,29,11.90909184052434,101.0,552.4620273371843,16
1056.0,27,9.448570841345258,116.0,551.0084079472175,15
1057.0,31,6.154351776204617,133.0,493.56801002414915,23
1058.0,31,8.242400294503812,150.0,519.3770133047125,17
1059.0,28,6.88902354053578,112.0,461.2216387823525,15
1060.0,29,9.263018099419167,79.0,483.81254395736806,12
1061.0,28,10.486435862592607,52.0,481.0956750144451,8
1062.0,28,12.260032014647471,51.0,502.1746124346488,8
1063.0,28,16.026954928302995,16.0,521.1937280348257,5
1064.0,29,19.015645728132686,11.0,538.2504427097539,6
1065.0,30,21.381570304958654,11.0,554.6132338459214,5
1066.0,26,19.684957130026262,16.0,480.0241020986455,5
1067.0,26,20.72675791991857,21.0,478.9442301436358,6
1068.0,23,21.09274525873803,27.0,408.00469741184185,6
1069.0,30,16.712468317081374,33.0,421.48227077629815,13
1070.0,30,16.317042621106207,39.0,442.28449433414744,6
1071.0,31,14.463091688818096,45.0,463.8763954201085,7
1072.0,30,10.191560001129176,34.0,428.1098526280842,7
1073.0,31,8.910548690437576,41.0,452.8055958522339,8
1074.0,31,7.914437986512407,28.0,479.0492940886254,7
1075.0,31,9.103808464646844,33.0,504.4952784130226,9
1076.0,33,11.309989592985959,19.0,528.1355196871503,10
1077.0,33,12.471143614837857,28.0,548.8919826424809,10
1078.0,30,12.573683903259688,38.0,537.1073782593751,10
1079.0,30,14.68655808311255,49.0,558.4165522954344,11
1080.0,29,15.103277233762272,62.0,539.9105328684143,13
1081.0,35,12.152452737328295,75.0,510.6828818371767,20
1082.0,32,11.472118183805904,89.0,470.1362966800717,14
1083.0,31,12.658338318250266,104.0,451.0243110901949,15
1084.0,29,12.22967418979742,120.0,434.7504356582338,16
1085.0,27,11.297794182546726,90.0,400.04756842873996,13
1086.0,26,6.0372093446630135,70.0,363.0758580955348,11
1087.0,26,8.689433060663882,40.0,384.66351751579816,7
1088.0,26,12.71828236230864,40.0,404.1974031354083,8
1089.0,26,17.63637203388639,19.0,421.22608590128414,6
1090.0,26,20.08454550593716,13.0,432.8529514505606,6
1091.0,26,21.579012263970032,15.0,406.2378799976719,5
1092.0,23,21.205870290922864,19.0,373.60968945569346,4
1093.0,29,17.748268619132713,23.0,366.141056505815,11
1094.0,27,19.178029827895372,28.0,335.4640490977673,5
1095.0,28,19.043586026056445,33.0,351.7694697219082,6
1096.0,29,16.868464059436565,38.0,369.9318127613638,6
1097.0,29,14.268085293829067,45.0,390.6485783681687,7
1098.0,29,9.912053756897723,33.0,380.79354808102335,9
1099.0,28,7.477007921014456,40.0,379.2807650700336,9
1100.0,29,7.956375025333273,30.0,402.5573336957249,12
1101.0,30,9.959893369464895,35.0,425.4472427869685,12
1102.0,28,10.135900798062488,45.0,440.37329571389967,11
1103.0,29,11.375552425265926,57.0,461.7573507464255,13
1104.0,28,11.480983436355558,42.0,447.63887789503354,11
1105.0,34,11.769572392374593,54.0,467.60966199158656,18
1106.0,33,13.035541310612716,66.0,445.07247708101636,12
1107.0,33,12.195827956470891,80.0,439.7341393154345,15
1108.0,33,13.796742835944412,95.0,463.1220881323931,15
1109.0,31,11.87574545803082,112.0,430.59160706502945,17
1110.0,29,8.907798353552757,130.0,419.76510886538813,18
1111.0,26,5.860522580625195,103.0,382.6106628329007,16
1112.0,27,6.584789947128622,90.0,404.86435039717855,16
1113.0,27,9.31686796619193,59.0,426.5612545521245,10
1114.0,26,11.538720069199185,61.0,442.9702485027453,9
1115.0,25,14.137463698225957,71.0,457.2931290644841,10
1116.0,26,15.023577495023723,81.0,474.1222541674494,11
1117.0,33,12.352501656633176,39.0,491.7972724634332,13
1118.0,32,12.812220100640621,26.0,438.896869553069,5
1119.0,30,14.839043609120454,22.0,432.2949697074536,3
1120.0,27,16.825827187435458,25.0,389.106606994333,3
1121.0,28,19.077866752695037,29.0,405.35597505900955,5
1122.0,30,16.373752387455166,33.0,423.3923530693035,6
1123.0,30,15.125794833799588,39.0,444.1981586907693,6
1124.0,30,13.6142266580311,20.0,465.94311002879766,6
1125.0,31,12.397482392290208,30.0,488.1354469262133,11
1126.0,30,8.845532986324168,20.0,505.56438373727326,8
1127.0,31,8.922142645760013,25.0,530.108862500767,8
1128.0,31,10.749219277935303,36.0,554.6045732603422,11
1129.0,37,10.967173495173983,48.0,577.6855101084077,18
1130.0,33,11.001688489297488,46.0,547.9267037939703,11
1131.0,33,14.641044892830813,58.0,571.0281341650782,12
1132.0,32,13.876987055511846,70.0,503.83338231789344,13
1133.0,32,14.395079771861683,83.0,526.3360562023075,13
1134.0,30,12.638035668527056,98.0,486.72109064356056,15
1135.0,30,13.345548492295297,113.0,508.2055865264202,15
1136.0,28,11.35474285336559,130.0,486.7842965899143,17
1137.0,27,9.362428002736698,96.0,481.6375820077355,16
1138.0,23,5.436977595455938,67.0,457.9374232902187,13
1139.0,22,6.879917359292817,51.0,472.4181502032698,10
1140.0,22,10.470087313683738,51.0,490.0858096757741,9
1141.0,28,11.711832699554678,50.0,505.9489838366317,13
1142.0,29,14.612965404095663,57.0,525.9289925831845,8
1143.0,29,16.49477927078289,28.0,493.6172681914206,5
1144.0,29,18.892536568521635,14.0,466.0318098909453,3
1145.0,28,22.659358293201034,9.0,439.86462624606094,2
1146.0,27,22.977248551061276,11.0,418.6386004976279,2
1147.0,25,19.89482216133085,13.0,371.2359496806942,3
1148.0,26,19.13302788157715,19.0,386.1194791703831,7
1149.0,27,19.087945090579215,26.0,401.63177690855406,8
1150.0,25,14.981840864755275,34.0,412.7865719425911,8
1151.0,25,12.19709420325959,43.0,431.51179077577,9
1152.0,26,7.950876148038418,46.0,452.2601134595384,10
1153.0,33,3.149807389277891,59.0,442.5166401015751,21
1154.0,33,5.356125175948389,37.0,472.00141758091866,11
1155.0,33,8.772118151725959,32.0,499.1649183850527,9
1156.0,34,11.762029326874943,22.0,524.0092936691046,8
1157.0,35,14.44463448861708,31.0,547.7062913891303,10
1158.0,34,15.15325291231297,40.0,546.5151313973299,10
1159.0,34,17.09088791449946,50.0,568.4544566738807,10
1160.0,33,17.120274847217246,62.0,556.5907062122998,12
1161.0,32,16.334865385375107,76.0,536.1098023308072,14
1162.0,26,9.632894532675783,92.0,482.99023837158927,16
1163.0,26,7.671282635806445,109.0,475.816645288648,18
1164.0,24,4.076650299577173,127.0,434.84613685874,18
1165.0,29,3.1561596107116774,96.0,437.4271947444521,22
1166.0,28,4.767488238675829,73.0,431.1737089786795,12
1167.0,28,8.984081055966586,56.0,454.0013023512625,9
1168.0,29,12.813860652452204,57.0,474.4130429238066,9
1169.0,29,17.39067133221509,19.0,493.19469477674454,4
1170.0,30,18.088604737443823,10.0,511.29159461567275,3
1171.0,30,20.915186331906146,9.0,528.6875407781572,3
1172.0,29,21.053027772706262,14.0,458.4239126986924,6
1173.0,28,21.647518292340525,20.0,416.6469257129993,7
1174.0,25,21.396869680932447,26.0,378.3494811084422,6
1175.0,25,19.616326061841633,32.0,389.8644247495514,7
1176.0,25,17.361854626478955,39.0,406.3165845128414,7
1177.0,32,9.328813603787667,47.0,425.4011744277372,15
1178.0,31,6.198238658492851,41.0,421.8587195228553,7
1179.0,32,4.587631240645844,54.0,414.45643128665444,15
1180.0,32,7.2079795816748105,37.0,441.68585053471,12
1181.0,32,10.420414765711529,39.0,466.78204310465395,12
1182.0,33,12.621765998334958,27.0,490.1819905157105,10
1183.0,34,14.53817078797777,36.0,513.0054385456683,10
1184.0,34,17.247718844272512,45.0,520.2238319137111,10
1185.0,33,18.631384308004883,57.0,527.0116574239661,12
1186.0,27,13.057290720862074,70.0,453.65600741042203,13
1187.0,27,12.90867872880795,85.0,473.60452242153525,15
1188.0,24,7.815450309192129,100.0,431.29533523786216,15
1189.0,30,3.9120896567598242,117.0,420.4988401277691,24
1190.0,28,2.07062867379237,136.0,390.7274004574784,19
1191.0,28,4.549516429221199,106.0,416.016509252628,17
1192.0,28,8.06048147048227,92.0,439.2108729033481,14
1193.0,28,11.697115162196587,73.0,460.22530065158264,10
1194.0,29,11.730393335558833,75.0,480.85011886901117,10
1195.0,29,13.336971299636058,37.0,501.47741201186045,5
1196.0,30,14.840123965333524,15.0,520.9530627155847,6
1197.0,29,17.047377251250015,14.0,537.112950524326,5
1198.0,27,17.817296298077924,20.0,509.0681818162409,6
1199.0,25,16.010187524257002,26.0,424.9927074621079,8
1200.0,25,19.025973914238733,33.0,440.20533394284,7
1201.0,32,14.974155041773724,40.0,455.25803275257164,14
1202.0,32,14.743358929244192,47.0,477.3460004455431,7
1203.0,32,12.839087575526284,56.0,500.5922407803225,9
1204.0,34,9.815055081311439,50.0,525.4153396264818,11
1205.0,35,8.719663402501988,61.0,552.8053417337205,12
1206.0,34,7.07320052143864,42.0,549.9935334739686,9
1207.0,34,7.6477722505034516,46.0,578.5919160324651,13
1208.0,35,9.613935129200138,27.0,605.7109921868803,9
1209.0,37,11.750245197819641,39.0,631.8930541379674,14
1210.0,35,13.534130615953876,51.0,652.0221979365738,12
1211.0,33,14.954249829416636,63.0,644.6110971172396,12
1212.0,31,13.893911106301658,76.0,573.4080198631148,13
1213.0,37,12.214481396925374,91.0,595.4676026847309,21
1214.0,33,8.707434158175802,106.0,541.7322436002275,15
1215.0,33,8.019128567369465,124.0,538.2921268187475,19
1216.0,32,8.239547666646093,142.0,531.5291102545303,19
1217.0,31,9.019305772027842,110.0,529.2713759751667,16
1218.0,29,7.847716325399613,88.0,502.1799380019781,12
1219.0,29,10.741430772589535,89.0,524.6566607238295,12
1220.0,30,12.483765032368318,70.0,545.9238936179092,11
1221.0,30,13.856547853559514,36.0,563.5976641745311,8
1222.0,29,16.114819556627733,13.0,580.1939396390878,4
1223.0,29,19.784323504800266,10.0,597.5044425772551,3
1224.0,27,20.291526037329586,13.0,515.4037134052013,4
1225.0,31,16.641485126389185,16.0,449.0805022506684,10
1226.0,29,18.840547009613353,19.0,428.49759404870076,3
1227.0,30,20.91525155285652,22.0,444.97890504264217,4
1228.0,30,21.49182828530393,26.0,462.1959273409136,4
1229.0,30,18.321920270342467,30.0,481.32367467685003,4
1230.0,32,12.38268016304079,13.0,503.41973214584374,6
1231.0,30,7.6439750979563,23.0,464.8597638372572,10
1232.0,31,7.330139933358539,36.0,490.3010617478145,14
1233.0,31,9.01279571752055,30.0,515.7245477399792,14
1234.0,28,6.956138524958161,40.0,529.6059562885455,15
1235.0,30,7.948268459235438,50.0,552.8863420376097,16
1236.0,29,7.090654810696976,64.0,541.5898484094353,15
1237.0,35,8.555426987812144,66.0,564.4377590012082,20
1238.0,35,12.208048960451563,68.0,590.717078657038,12
1239.0,34,13.452265671197962,80.0,567.1050445615284,12
1240.0,34,12.693339403699078,93.0,548.0946246590779,14
1241.0,34,13.632931797471317,88.0,572.6566055546438,14
1242.0,32,10.878330207183831,104.0,520.4207706798297,16
1243.0,32,11.668720240424848,72.0,544.7965860831986,14
1244.0,30,11.145159480793785,46.0,508.13566678311906,10
1245.0,31,13.308821222351028,46.0,529.9896101886023,13
1246.0,29,14.632615277019008,34.0,544.4967281466224,8
1247.0,25,13.386680191486933,43.0,470.06365322321085,9
1248.0,26,14.920614568464872,53.0,487.49286596542544,11
1249.0,31,11.142093422762954,63.0,463.9654323922396,16
1250.0,31,10.202605483158914,74.0,448.985703010153,12
1251.0,31,9.220541007946666,87.0,437.90202002651154,14
1252.0,27,6.1714902311692015,103.0,390.6251025304805,16
1253.0,28,6.899364146561347,121.0,413.7126420190574,19
1254.0,29,5.871607871735545,85.0,438.1829533301506,15
1255.0,29,6.7373601426337215,63.0,463.16506145426246,11
1256.0,30,8.825627384181168,57.0,486.80013536799066,11
1257.0,30,11.482536405925035,71.0,509.88380336391333,14
1258.0,28,11.341957367926502,86.0,525.1984452140365,15
1259.0,28,14.079246157135286,82.0,545.4630678119687,14
1260.0,28,16.1859729441106,49.0,564.6024245652953,9
1261.0,35,13.512495951184361,58.0,583.3399775437172,16
1262.0,35,15.90463783341968,67.0,607.401889241811,9
1263.0,34,17.63845403289756,77.0,582.7251093911113,10
1264.0,33,18.599513941126595,89.0,562.0652696348965,12
1265.0,32,16.469217247788432,102.0,552.9357119471616,13
1266.0,30,10.078536141230346,117.0,521.4685459458245,16
1267.0,27,6.885130844619055,110.0,469.54407340548164,14
1268.0,26,7.070670330186318,126.0,465.5700169930206,16
1269.0,26,8.938007662082862,143.0,486.9312327178387,17
1270.0,24,7.377868516702004,161.0,500.696579800842,18
1271.0,25,7.907174338634762,179.0,520.7144974412723,19
1272.0,24,7.40436858623451,188.0,535.6982695815367,16
1273.0,27,3.1361980241246035,139.0,512.522635274506,19
1274.0,27,7.419180200679013,91.0,535.4466202549464,9
1275.0,27,12.267296308549417,55.0,555.7150951136913,7
1276.0,28,16.183655018705977,43.0,573.5518227140362,7
1277.0,28,20.24435746766326,49.0,590.1224458059829,6
1278.0,27,18.344193065151583,55.0,583.5575041603371,7
1279.0,26,17.326153543341196,63.0,553.0358646968662,8
1280.0,26,15.942854517561422,44.0,519.9073184270413,9
1281.0,24,12.958681938455264,27.0,449.20836103588107,8
1282.0,23,14.732052208054421,26.0,462.11855531988266,6
1283.0,23,15.966873094734542,33.0,442.14734440663324,8
1284.0,23,17.61815631881747,41.0,457.14907276188023,8
1285.0,29,15.043268203281873,29.0,471.6349880233181,12
1286.0,31,16.372237547574862,17.0,490.6869233976317,5
1287.0,32,17.923262747136445,20.0,510.3921503533327,4
1288.0,32,19.703510211021193,25.0,529.8486575796704,5
1289.0,31,20.19495254238972,31.0,503.05452264306786,6
1290.0,31,18.252278709442738,39.0,480.7161997057265,9
1291.0,31,15.476448859539715,48.0,470.6280353958683,10
1292.0,29,11.243233318855099,59.0,422.8454552486619,12
1293.0,27,8.804037469385655,46.0,383.99783388959906,13
1294.0,25,5.902427801938397,59.0,399.19287704915496,13
1295.0,24,4.557501430945847,75.0,392.69407586675726,16
1296.0,24,5.832351726321928,93.0,413.73841271549395,18
1297.0,31,4.863805602040028,112.0,434.5197752671706,26
1298.0,31,7.676172739100845,116.0,460.48167099807574,17
1299.0,27,5.7924311551953185,83.0,427.3003843202556,13
1300.0,27,9.57994113403641,57.0,448.9796922343955,10
1301.0,27,13.85791564681496,43.0,468.2812962224014,7
1302.0,29,15.534530135079203,42.0,486.0901723236011,8
1303.0,29,19.42970775539947,48.0,503.64153252033924,6
1304.0,27,20.80108802958582,54.0,491.9581211813784,6
1305.0,27,21.16112657334981,63.0,458.35883371948654,10
1306.0,22,16.513051223521515,46.0,405.0841622911518,7
1307.0,22,17.18545790607365,28.0,376.3998518729991,6
1308.0,22,18.058148593841924,21.0,349.81768694295874,5
1309.0,28,16.76581963556411,26.0,362.4255479643974,11
1310.0,28,17.01090102450526,31.0,341.63901071606097,6
1311.0,28,18.5442659963199,17.0,358.83379721949336,3
1312.0,29,20.35139350259142,1.0,374.44049324298555,2
1313.0,30,20.87294595784505,2.0,390.24057259702073,2
1314.0,30,20.204851450241918,4.0,407.4911204138682,2
1315.0,31,19.751580088450634,6.0,424.58879439468916,3
1316.0,29,20.557002598202864,10.0,394.68072363742306,4
1317.0,29,20.12080193475659,19.0,393.0746298481223,10
1318.0,26,13.38439615638477,30.0,365.1955312603881,12
1319.0,25,8.494583636073827,41.0,353.9626351008597,12
1320.0,24,7.124735412578137,46.0,355.0370831244515,12
1321.0,29,4.425696776836933,61.0,358.68748676397877,21
1322.0,29,4.09611965431884,77.0,377.09802388675274,17
1323.0,29,5.852243816959098,94.0,402.48277085255086,17
1324.0,29,8.17974384436062,97.0,426.43854012951266,17
1325.0,29,11.061801151916603,69.0,448.64825799646496,13
1326.0,27,11.088322010135254,49.0,447.0374509578501,10
1327.0,27,14.328892726259875,34.0,466.0268168192029,7
1328.0,28,16.364102204941556,35.0,483.5796485440404,7
1329.0,28,19.480865140311643,42.0,500.3972941601803,7
1330.0,23,16.747216850653327,50.0,473.28987209097943,9
1331.0,22,18.660936564502467,58.0,439.5802710620154,8
1332.0,21,17.883774463735023,66.0,398.00294119277135,8
1333.0,26,11.343542531161455,47.0,325.04578825319544,13
1334.0,27,13.162073714481961,30.0,343.7923310929674,5
1335.0,25,15.041917135576782,35.0,295.18996672545995,5
1336.0,26,18.191773153867818,40.0,310.6309735343225,6
1337.0,26,20.813379751677875,23.0,325.6816021643674,3
1338.0,27,22.1250248129535,0.0,339.6263392512957,1
1339.0,28,22.466977758672115,1.0,353.9518630079726,2
1340.0,29,21.79899307789824,4.0,369.16667714515364,4
1341.0,29,22.011453044036887,10.0,385.2083294759595,6
1342.0,25,20.0978635984114,16.0,349.9078182689097,6
1343.0,27,19.896286056390878,24.0,364.07197748258193,10
1344.0,26,15.76738090432562,33.0,340.36318442331253,10
1345.0,28,6.606560285083786,44.0,289.9086574684414,17
1346.0,28,6.674714521265277,43.0,314.0091125218416,11
1347.0,27,6.242427839277479,54.0,321.5242655049548,11
1348.0,28,6.951525943211336,69.0,344.4167463250561,16
1349.0,28,7.312385742309624,85.0,368.12637945813157,16
1350.0,28,8.15871343562522,84.0,391.26913684023623,17
1351.0,28,10.72612743896858,61.0,412.85164022801933,14
1352.0,26,12.032516028675882,43.0,405.1234380802213,11
1353.0,27,14.657733657965464,30.0,422.71646659079653,8
1354.0,24,14.553739092435025,31.0,429.92660013760883,6
1355.0,24,17.646981717450316,37.0,441.376999744185,7
1356.0,23,20.000557539276798,43.0,437.81073705771485,6
1357.0,26,14.175931884225312,50.0,346.704870854498,13
1358.0,28,13.320295629421985,57.0,365.1527520380132,9
1359.0,26,13.03300452180731,40.0,305.10248794849497,5
1360.0,26,16.065963874324982,35.0,322.70436286449717,5
1361.0,24,15.203835812285297,40.0,280.7192200439924,5
1362.0,25,12.892911466559177,45.0,298.1557458086472,6
1363.0,25,14.433451791512358,30.0,315.75591367366377,4
1364.0,27,17.398298557866138,3.0,331.1195036376572,5
1365.0,27,19.46530741093303,8.0,347.31599485521457,5
1366.0,28,20.169402307125253,13.0,362.67827485966376,6
1367.0,28,22.50893802998506,19.0,377.70679440411607,6
1368.0,27,23.585568330294027,27.0,370.767217405387,8
1369.0,34,18.399213555089148,35.0,358.38637840571505,16
1370.0,29,12.136083809586692,45.0,284.1000451707046,11
1371.0,29,11.799650485307968,56.0,306.13334788933713,11
1372.0,27,9.218457542440463,51.0,292.91767281582923,10
1373.0,27,10.042010297548586,62.0,314.41539776717684,11
1374.0,28,7.777314230538447,78.0,337.0032267202487,17
1375.0,27,5.938818980097955,96.0,344.768249038016,18
1376.0,27,8.016295490094254,91.0,367.49621278975434,18
1377.0,26,9.533735433888,64.0,385.76031826455477,14
1378.0,23,8.63650477439539,48.0,370.03647864356185,10
1379.0,24,11.92641411767937,37.0,387.35784381358224,8
1380.0,25,15.6707407681288,38.0,403.63967526327866,7
1381.0,31,16.684818247448288,45.0,418.4257339632565,13
1382.0,27,16.58952870010824,52.0,382.0507376950308,7
1383.0,27,16.864050506400698,59.0,356.78116478566415,8
1384.0,27,14.348501317772131,66.0,336.20016309468286,8
1385.0,28,14.797719571737975,48.0,354.7998763043663,6
1386.0,26,12.85920185655872,42.0,317.06565834146943,6
1387.0,25,13.041105942287139,46.0,305.4412304028589,5
1388.0,26,13.434001294528807,54.0,323.6650235538805,9
1389.0,27,15.120166121624944,40.0,341.6487489593936,8
1390.0,26,17.54539211329188,8.0,355.544542973113,3
1391.0,27,19.67922156611516,12.0,370.9739004232512,5
1392.0,28,20.478909754685258,16.0,386.6003128840742,5
1393.0,34,18.582836513432184,21.0,402.105042610572,11
1394.0,33,19.475849069648444,27.0,369.9093332358094,7
1395.0,34,21.57094032003006,35.0,388.33526988854544,9
1396.0,31,18.03413548979016,44.0,343.7085953336503,10
1397.0,29,15.964268912136852,55.0,322.1321429502025,11
1398.0,28,13.898736612812046,46.0,323.0686110863072,10
1399.0,27,11.491536833138639,58.0,324.02263241958974,12
1400.0,26,8.977023144677824,72.0,317.93336176296606,15
1401.0,25,8.84511522727722,89.0,336.14711997754404,17
1402.0,22,4.718934839712309,86.0,345.3162103786466,14
1403.0,22,7.781451912254424,59.0,363.92524555134,12
1404.0,21,10.142883731654143,43.0,364.01281440624444,8
1405.0,27,8.763930566295802,36.0,360.583363740878,13
1406.0,27,13.553391110578502,36.0,380.16261618342276,5
1407.0,27,18.418413516478694,42.0,397.06223750451585,6
1408.0,26,20.321890903482885,48.0,380.34853034887647,7
1409.0,24,19.737912933097462,54.0,342.5918214564889,6
1410.0,24,16.050437194919343,60.0,317.8185476702104,7
1411.0,23,12.590108620887223,39.0,269.6292382610505,6
1412.0,23,14.490569006285616,20.0,285.5107541335725,5
1413.0,23,14.960568533365926,27.0,297.3595630523527,8
1414.0,22,15.95518102762678,34.0,308.37952318068983,7
1415.0,23,17.03351441653093,19.0,321.80750382636546,6
1416.0,24,19.424597397925606,11.0,334.8224077451067,4
